seed,player,position,base_value,team_marginal_value_noise_ratio,position_adjustment,scarcity_adjustment_NOTE,tier_adjustment,early_draft_adjustment,archetype_adjustment_tilt,is_star_candidate,star_reclamp_applied,final_highest_willingness,final_second_willingness,sale_price,winner,bidder_count,sale_price_divided_by_base_value,highest_willingness_divided_by_base_value,second_willingness_divided_by_base_value,stacked_premiums_flag
10,James Cook,RB,71.0,1.1321641978653934,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5611111111111111,1.0,False,False,94.58460000000001,93.04740184406867,80.98821111111113,Shane,12,1.141,1.332,1.311,False
10,Zach Charbonnet,RB,36.0,1.1278881898591888,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5555555555555556,1.0,False,False,72.34066513348611,69.47791249532604,65.93384701505401,Travis,12,1.831,1.93,1.93,False
10,Tony Pollard,RB,75.0,0.9945945404151143,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5499999999999998,1.0,False,False,102.27912920145327,72.199,69.50999999999999,Coby,11,0.927,0.963,0.963,False
10,JK Dobbins,RB,34.0,1.1268243613220932,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5444444444444443,1.0,False,False,65.08787916410037,55.87238628044175,56.0754070842158,Reid,10,1.649,1.914,1.643,False
10,Tee Higgins,WR,60.0,1.026429622090608,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5388888888888888,1.0,False,False,150.0,117.64212594793536,63.99904405555555,Shane,11,1.067,1.166,1.961,False
10,Kenny Gainwell,RB,64.0,0.9935026246233628,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5333333333333332,1.0,False,False,125.28162737229356,63.756,62.24945886315134,James,11,0.973,0.996,0.996,False
10,DK Metcalf,WR,32.0,1.0001677777641962,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5277777777777777,1.0,False,False,53.78680049309678,51.25511089514865,53.78680049309678,Coby,11,1.681,1.681,1.602,False
10,Jonathon Brooks,RB,78.0,1.1012529895682535,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,114.83388333500997,85.89773318632378,54.76996444444445,CJ,11,0.702,1.101,1.101,False
10,Deebo Samuel,WR,48.0,0.9154309483295998,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5166666666666666,1.0,False,False,110.3400716953554,69.248872660959,56.56966666666667,Reid,11,1.179,1.205,1.443,False
10,Chuba Hubbard,RB,65.0,1.0142287082363874,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.511111111111111,1.0,False,False,85.60048621849795,54.369777777777784,51.88198222222222,Ryan J,11,0.798,0.836,0.836,False
10,Rashee Rice,WR,72.0,0.9621120639202201,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5055555555555555,1.0,False,False,141.98778442433604,139.7021326475623,50.48008333333333,Travis,11,0.701,0.704,1.94,False
10,Jacory Croskey-Merritt,RB,59.0,0.9269385501350987,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5,1.0,False,False,120.4210826051365,65.16680251038092,50.212305,Shane,12,0.851,0.851,1.105,False
10,Austin Ekeler,RB,31.0,0.9689502450943078,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4944444444444445,1.0,False,False,44.889311632452404,42.915662222222224,44.889311632452404,James,11,1.448,1.448,1.384,False
10,Bill Croskey-Merritt,RB,42.0,1.0067539040704394,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.488888888888889,1.0,False,False,92.84842217801143,54.06818632385866,42.75612444444445,Ryan J,12,1.018,1.018,1.287,False
10,Rachaad White,RB,59.0,1.0253392438390756,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4833333333333334,1.0,False,False,105.07760555316774,61.05886577636176,38.54058666666667,James,11,0.653,0.668,1.035,False
10,DJ Moore,WR,48.0,0.966944251798699,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.4777777777777779,1.0,False,False,114.04662769722567,49.863478333913434,41.0,Coby,11,0.854,0.868,1.039,False
10,Aaron Jones Sr,RB,59.0,0.9735071959937704,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4722222222222223,1.0,False,False,82.10854217565856,63.702472060632914,37.235777777777784,Evan,11,0.631,0.643,1.08,False
11,Jaylen Warren,RB,83.0,1.0602776833533447,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.15,1.6,1.0,True,True,207.5,207.5,207.5,Shane,12,2.5,2.5,2.5,True
11,Tee Higgins,WR,60.0,0.7005462858547008,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5944444444444446,1.0,True,True,150.0,150.0,150.0,Travis,12,2.5,2.5,2.5,True
11,Bhayshul Tuten,RB,95.0,1.034765059851551,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.588888888888889,1.0,True,True,237.5,237.5,237.5,James,12,2.5,2.5,2.5,True
11,Jordan Mason,RB,63.0,1.0316168144315887,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.3,1.5833333333333333,1.0,True,True,157.5,157.5,157.5,Reid,12,2.5,2.5,2.5,True
11,Bill Croskey-Merritt,RB,42.0,1.128704669856749,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5777777777777777,1.0,True,True,105.0,105.0,105.0,Travis,12,2.5,2.5,2.5,True
11,Bucky Irving,RB,102.0,0.9766867922039543,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5722222222222222,1.0,True,True,255.0,225.6453333333333,177.0,Ryan J,11,1.735,2.5,2.212,False
11,Jonathon Brooks,RB,78.0,0.9981759142350901,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5666666666666667,1.0,True,True,195.0,164.30653920410828,164.0,Evan,11,2.103,2.5,2.106,False
11,Josh Jacobs,RB,126.0,0.9817723116375894,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5555555555555556,1.0,True,True,275.80860468146733,272.27160060341987,103.29333333333334,Jason,11,0.82,1.527,2.161,False
11,James Cook,RB,71.0,0.9352912359775801,0.4,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5499999999999998,1.0,True,True,177.5,177.5,98.0,Coby,11,1.38,1.795,2.5,True
11,RJ Harvey,RB,71.0,1.0022067589713919,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.3,1.5444444444444443,1.0,True,True,177.5,177.5,81.85243333333332,Reid,11,1.153,2.5,2.5,True
11,Rashee Rice,WR,72.0,1.0421210644278298,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5388888888888888,1.0,True,True,180.0,147.5553553721491,74.51272222222222,Coby,11,1.035,2.5,2.049,False
11,Rachaad White,RB,59.0,1.1354364441218916,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5333333333333332,1.0,False,False,125.81631378248508,112.26486461266356,73.0,Brad,11,1.237,1.241,1.903,False
11,Kenny Gainwell,RB,64.0,1.0541902225282067,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5277777777777777,1.0,True,True,133.99929050802984,132.00831202006015,58.918055555555554,Ryan J,12,0.921,2.094,2.063,False
11,Jaylen Waddle,WR,64.0,1.0462291116492661,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5222222222222221,1.0,False,False,129.50286824316782,127.85707391133157,60.208355555555556,Sam,10,0.941,0.992,1.998,False
11,Deebo Samuel,WR,48.0,1.040274003732474,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5166666666666666,1.0,False,False,120.0,100.33475716650128,56.390683333333335,Brad,11,1.175,1.229,2.09,False
11,Tony Pollard,RB,75.0,1.0755853096815176,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.511111111111111,1.0,False,False,173.72331923220372,124.14930814218077,52.818942222222226,CJ,10,0.704,0.745,1.655,False
11,DJ Moore,WR,48.0,1.080366555938006,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5055555555555555,1.0,True,True,120.0,99.65592297635041,52.5,James,10,1.094,2.5,2.076,True
11,Zach Charbonnet,RB,36.0,1.103622383313502,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5,1.0,False,False,84.66881173477452,69.65514225442921,46.0,Brandon,10,1.278,1.426,1.935,False
11,DeVonta Smith,WR,71.0,0.9990028479411499,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4944444444444445,1.0,False,False,109.37232943553367,44.18354888888889,42.0,CJ,9,0.592,0.622,0.622,False
11,Josh Downs,WR,30.0,0.8517156855632118,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.488888888888889,1.0,False,False,49.109883333333336,45.32435355555556,46.32435355555556,Coby,9,1.544,1.637,1.511,False
11,Jacory Croskey-Merritt,RB,59.0,1.043490053145138,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.4833333333333334,1.0,False,False,142.33372222356257,96.42742455734282,43.054087166666676,Sam,9,0.73,0.765,1.634,False
11,Aaron Jones Sr,RB,59.0,1.0374060228609485,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4777777777777779,1.0,False,False,115.16933710407571,92.6975328133816,37.0813488888889,Brad,10,0.628,0.646,1.571,False
11,DK Metcalf,WR,32.0,0.991462041692717,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.6,1.4722222222222223,1.0,False,False,39.84092444444445,37.71686111111112,38.71686111111112,Jason,9,1.21,1.245,1.179,False
11,Chuba Hubbard,RB,65.0,1.0347948954083594,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4666666666666668,1.0,False,False,130.6547864646695,105.02865087158837,34.73829333333334,CJ,9,0.534,0.534,1.616,False
12,James Cook,RB,71.0,0.8957184435987776,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.15,1.6,1.0,True,True,177.5,177.5,177.5,Sam,12,2.5,2.5,2.5,True
12,Jaylen Waddle,WR,64.0,0.9696202545036914,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5944444444444446,1.0,True,True,160.0,160.0,160.0,Coby,12,2.5,2.5,2.5,True
12,Jaylen Warren,RB,83.0,0.8935690861706496,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.588888888888889,1.0,True,True,207.5,207.5,207.5,CJ,12,2.5,2.5,2.5,True
12,Bucky Irving,RB,102.0,0.9394547990649565,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5833333333333333,1.0,True,True,255.0,255.0,255.0,Brad,11,2.5,2.5,2.5,False
12,Josh Jacobs,RB,126.0,0.9655597333579437,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5777777777777777,1.0,True,True,315.0,297.6252748516692,178.0,Shane,11,1.413,2.5,2.362,False
12,Tee Higgins,WR,60.0,0.9955042289193892,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.3,1.5722222222222222,1.0,True,True,150.0,150.0,150.0,Evan,11,2.5,2.5,2.5,True
12,Bhayshul Tuten,RB,95.0,1.0593874468097906,0.4,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5666666666666667,1.0,True,True,237.5,237.5,108.0,Ryan J,11,1.137,1.271,2.5,True
12,DJ Moore,WR,48.0,1.11509461808362,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5611111111111111,1.0,True,True,120.0,120.0,120.0,Shane,11,2.5,2.5,2.5,True
12,Jordan Mason,RB,63.0,1.232853594732111,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5555555555555556,1.0,True,True,157.5,157.5,86.94733285020136,Coby,12,1.38,2.5,2.5,True
12,Jacory Croskey-Merritt,RB,59.0,1.0920703489884078,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5499999999999998,1.0,False,False,147.5,118.03583429540858,76.361,James,10,1.294,1.459,2.001,False
12,RJ Harvey,RB,71.0,1.1130300262236896,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,177.5,148.95470031142304,75.72328355555555,Brandon,11,1.067,1.113,2.098,False
12,Tony Pollard,RB,75.0,1.1007043669955552,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,155.12849119278556,149.3034491681894,81.72187555555556,Brandon,10,1.09,1.101,1.991,False
12,DeVonta Smith,WR,71.0,0.9671987138401669,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5333333333333332,1.0,True,True,177.5,85.37021583880593,72.51525650605363,Ryan J,10,1.021,2.5,1.202,False
12,Austin Ekeler,RB,31.0,1.1862675386755082,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5277777777777777,1.0,False,False,61.80124357738654,56.29357894907986,57.13605684081961,Reid,12,1.843,1.994,1.816,False
12,Jonathon Brooks,RB,78.0,0.952578663563412,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,157.2221583501011,138.78383673015054,57.313564444444445,Travis,11,0.735,0.953,1.779,False
12,Zach Charbonnet,RB,36.0,0.9696253022125325,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5166666666666666,1.0,False,False,90.0,77.1225,58.23569565088471,Jason,12,1.618,1.618,2.142,False
12,JK Dobbins,RB,34.0,0.9904729282734586,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5,1.0,False,False,85.0,76.275,49.98133,Reid,10,1.47,1.634,2.243,False
12,Terry McLaurin,WR,57.0,1.1179111454226784,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,131.20374412912412,92.51984661885119,56.716728888888895,Travis,10,0.995,1.118,1.623,False
12,DK Metcalf,WR,32.0,0.9747836598774121,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.488888888888889,1.0,False,False,51.08732852121975,42.565189333333336,43.565189333333336,James,9,1.361,1.596,1.33,False
12,Deebo Samuel,WR,48.0,1.2205491144210359,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.4833333333333334,1.0,True,True,109.30609188444052,104.2837163361333,49.5,CJ,11,1.031,2.173,2.173,True
12,Chuba Hubbard,RB,65.0,0.8978673009654285,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,145.4057446823638,101.63141848885873,45.40685333333334,Travis,11,0.699,0.898,1.564,False
12,Rashee Rice,WR,72.0,1.1124452848072663,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,112.3247228297101,80.09606050612318,45.31668611111112,Travis,10,0.629,1.112,1.112,False
12,Davante Adams,WR,49.0,0.9705712908966622,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,70.12153714691544,50.11678993702074,45.14945333333334,Travis,10,0.921,0.971,1.023,False
12,Kenny Gainwell,RB,64.0,0.9281591439183838,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.461111111111111,1.0,False,False,119.10199319568392,89.87237080705047,38.97369333333333,James,10,0.609,0.687,1.404,False
13,James Cook,RB,71.0,0.7964572689099754,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.6,1.0,True,True,177.5,177.5,177.5,Jason,12,2.5,2.5,2.5,True
13,Jaylen Warren,RB,83.0,0.9665833922781948,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.3,1.5944444444444446,1.0,True,True,207.5,207.5,207.5,Sam,12,2.5,2.5,2.5,True
13,Jordan Mason,RB,63.0,0.8860179850051454,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.3,1.588888888888889,1.0,True,True,157.5,157.5,157.5,Evan,11,2.5,2.5,2.5,True
13,Bhayshul Tuten,RB,95.0,1.3954889031532431,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5833333333333333,1.0,True,True,237.5,237.5,237.5,Travis,11,2.5,2.5,2.5,True
13,DJ Moore,WR,48.0,0.5,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5777777777777777,1.0,True,True,120.0,113.35584513535035,76.31466666666667,Brad,11,1.59,2.5,2.362,True
13,Jacory Croskey-Merritt,RB,59.0,0.6948109019996573,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.5722222222222222,1.0,True,True,147.5,119.21485371040718,76.5594277777778,Brad,11,1.298,2.5,2.021,True
13,Deebo Samuel,WR,48.0,1.0801719446121782,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5666666666666667,1.0,False,False,96.66632871522276,92.22297267283295,69.60601051963269,Ryan J,11,1.45,1.569,1.921,False
13,Bill Croskey-Merritt,RB,42.0,1.0775970661426677,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5611111111111111,1.0,False,False,91.40451545659505,82.02607204549857,63.34437634436872,Shane,11,1.508,1.682,1.953,False
13,Josh Jacobs,RB,126.0,1.062619839071078,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,276.27406685153863,268.42767900921103,65.449,Reid,11,0.519,1.063,2.13,False
13,Kenny Gainwell,RB,64.0,1.1464534443013596,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,109.88777793494489,106.04184370589284,65.218,Reid,11,1.019,1.146,1.657,False
13,Tee Higgins,WR,60.0,1.0508378172623332,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5388888888888888,1.0,False,False,126.85160295904255,124.05245986955794,63.987,James,11,1.066,1.066,2.068,False
13,Bucky Irving,RB,102.0,0.8791659932980845,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,173.05466797844818,172.83959722874968,59.81866666666667,Reid,11,0.586,0.879,1.695,False
13,Jaylen Waddle,WR,64.0,1.0648484292814284,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.0,1.0,False,False,144.1690690212662,132.3301850694969,59.60555555555556,Reid,12,0.931,1.065,2.068,False
13,RJ Harvey,RB,71.0,0.9877990516963265,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5222222222222221,1.0,False,False,176.89275582603378,140.32712462195383,57.0,Coby,10,0.803,0.822,1.976,False
13,Austin Ekeler,RB,31.0,0.9831908593855121,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.1,1.5166666666666666,1.0,False,False,50.84899259598638,48.663155798640815,49.663155798640815,Ryan J,9,1.602,1.64,1.57,False
13,Tony Pollard,RB,75.0,1.0072408677196423,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.511111111111111,1.0,False,False,127.12264650610297,125.62501966698736,55.63911111111111,CJ,10,0.742,0.742,1.675,False
13,Rashee Rice,WR,72.0,0.9198437465666651,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5055555555555555,1.0,False,False,143.79918662024073,126.29792859589686,49.738777777777784,Shane,10,0.691,0.763,1.754,False
13,Chuba Hubbard,RB,65.0,0.9167502899140019,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5,1.0,False,False,127.67170175075088,107.83240945347926,46.2932,James,10,0.712,0.753,1.659,False
13,Josh Allen,QB,40.0,1.0507043170496841,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4944444444444445,1.0,False,False,56.01673941900829,49.18679014838935,44.38432000000001,Coby,10,1.11,1.135,1.23,False
13,DeVonta Smith,WR,71.0,1.0141837104945979,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4833333333333334,1.0,False,False,94.12181374899825,89.54374127327384,43.473558333333344,Shane,10,0.612,0.617,1.261,False
13,DK Metcalf,WR,32.0,1.3272644711986705,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.2,1.4777777777777779,1.0,False,False,45.44344,42.90048000000001,43.90048000000001,Brad,9,1.372,1.42,1.341,False
13,Rachaad White,RB,59.0,1.0228386626394328,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4722222222222223,1.0,False,False,135.11191570439348,100.38133294667902,38.578900000000004,CJ,11,0.654,0.724,1.701,False
13,Davante Adams,WR,49.0,1.0435484033249627,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.4666666666666668,1.0,False,False,71.56413468605801,71.4410521162013,38.33984000000001,James,10,0.782,0.782,1.458,False
13,Terry McLaurin,WR,57.0,0.9422638798022187,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.461111111111111,1.0,False,False,92.46114833660936,88.65761099996263,35.351953333333334,Brandon,11,0.62,0.66,1.555,False
14,Jaylen Waddle,WR,64.0,1.110585744883956,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.15,1.6,1.0,True,True,160.0,160.0,160.0,Coby,12,2.5,2.5,2.5,True
14,Jacory Croskey-Merritt,RB,59.0,0.9709712173119359,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.15,1.5944444444444446,1.0,True,True,147.5,147.5,147.5,Ryan J,12,2.5,2.5,2.5,True
14,Josh Jacobs,RB,126.0,1.0372928487050426,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.588888888888889,1.0,True,True,315.0,263.12,236.95000000000002,Travis,12,1.881,2.5,2.088,False
14,James Cook,RB,71.0,1.0757884663850472,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.6,1.5833333333333333,1.0,True,True,177.5,177.5,177.5,James,12,2.5,2.5,2.5,True
14,Bhayshul Tuten,RB,95.0,1.085405134476062,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.15,1.5777777777777777,1.0,True,True,237.5,237.5,177.0,Jason,12,1.863,2.5,2.5,True
14,Deebo Samuel,WR,48.0,0.9958444080758085,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5722222222222222,1.0,True,True,120.0,120.0,120.0,CJ,12,2.5,2.5,2.5,True
14,RJ Harvey,RB,71.0,0.9583434564067819,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.3,1.5666666666666667,1.0,True,True,177.5,177.5,138.0,Evan,11,1.944,2.5,2.5,True
14,Jaylen Warren,RB,83.0,1.0203945195199216,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5611111111111111,1.0,True,True,207.5,207.5,105.43833333333332,CJ,12,1.27,2.5,2.5,True
14,Jordan Mason,RB,63.0,1.0435114207979266,0.4,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5555555555555556,1.0,True,True,136.39639488690167,105.31179658667072,96.0,Sam,12,1.524,1.652,1.672,True
14,Bucky Irving,RB,102.0,0.919433588284421,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5499999999999998,1.0,False,False,226.344675773982,157.64786148983876,75.0435,Shane,12,0.736,0.837,1.546,False
14,Aaron Jones Sr,RB,59.0,0.9884999944151294,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5444444444444443,1.0,False,False,123.5739923757532,96.01266981861897,67.78488888888889,Brad,12,1.149,1.25,1.627,False
14,Chuba Hubbard,RB,65.0,1.024741944027231,1.0,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.0,1.5388888888888888,1.0,False,False,140.0720070870159,90.08125949191124,57.01555555555556,Shane,11,0.877,1.002,1.386,False
14,Tee Higgins,WR,60.0,1.106594449418125,1.3,no distinct scarcity signal exists in compute_willingness today -- position_fit_multiplier (position_targets) is the closest analog,1.25,1.5333333333333332,1.0,True,True,150.0,116.32887206782607,62.137281333333334,Sam,12,1.036,2.5,1.939,True
